Name,Level,Jobs,Stats,Horizon Changes
Marduk's Dastanas,75,WHM / BRD / SMN,"DEF: 20 MP +2% MND +6 CHR +6 Adds ""Regen"" effect Enmity -4 Set: Enhances ""Fast Cast"" effect",none
Melee Gloves +1,75,MNK,"DEF: 16 HP +3% Attack +18 ""Subtle Blow"" +5 Enhances ""Chakra"" effect II",none
Mirage Bazubands +1,75,BLU,DEF: 18 HP +12 MP +12 DEX +6 MND +6 Evasion +5,none
Monster Gloves,75,BST,"DEF: 15 HP +14 DEX +2 AGI +2""Charm"" +4 Augments Call Beast",Haste +3% for Jug Pets
Monster Gloves +1,75,BST,"DEF: 16 HP +20 DEX +3 AGI +3""Charm"" +4 Augments Call Beast",Haste +3% for Jug Pets
Morrigan's Cuffs,75,BLM / RDM / BLU,"DEF: 21 MP +25 Accuracy +5 Attack +5 Magic Accuracy +5 ""Magic Atk. Bonus"" +5 Set: Enhances ""Magic Attack Bonus"" effect",none
Nashira Gages,75,WHM / BLM / RDM / SMN / BLU,DEF: 18 Magic Accuracy +3 Enmity -4 Avatar perpetuation cost -1 Haste +1%,none
Nightmare Gloves,75,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 13 Latent effect: Avatar perpetuation cost -1,none
Pantin Dastanas +1,75,PUP,DEF: 19 HP +25 DEX +3 CHR +3 Haste +3% Automaton: Haste +3%,none
Saotome Kote +1,75,SAM,"DEF: 22 HP +20 Attack +12 Enmity +1 Enhances ""Meditate"" effect",none
Scout's Bracers +1,75,RNG,DEF: 15 HP +13 AGI +6 Evasion +9 Enmity -2,none
Seiryu's Kote,75,WAR / MNK / BST / BRD / RNG / SAM / NIN,DEF: 26 HP +50 AGI +15 Ranged Accuracy +10,none
Shadow Cuffs,75,WHM / BLM / RDM / BRD / SMN,DEF: 14 INT +5 Magic Accuracy +3 Enmity -1 Physical damage taken +2%,none
Shadow Gauntlets,75,WAR / PLD / DRK,DEF: 23 HP +18 MP +18 CHR +4 Accuracy +3 Attack +5,none
Skadi's Bazubands,75,THF / BST / RNG / COR,DEF: 17 STR +5 AGI +5 Attack +10 Ranged Attack +10 Set: Increases rate of critical hits,none
Sorcerer's Gloves +1,75,BLM,DEF: 16 MP +24 Dark Magic skill +12 Enmity -3 Bonus damage added to magic burst,none
Summoner's Bracers +1,75,SMN,"DEF: 16 MP +30 Summoning Magic skill +12 ""Blood Pact"" ability delay -2 Enhances avatar accuracy",None
Usukane Gote,75,MNK / SAM / NIN / PUP,"DEF: 20 Accuracy +10 Evasion +10 ""Subtle Blow"" +5 ""Counter"" +2 Set: Enhances Haste effect",none
Valkyrie's Cuffs,75,WHM / BLM / RDM / BRD / SMN,DEF: 15 INT +6 Magic Accuracy +4 Enmity -2 Physical damage taken +3%,none
Valkyrie's Gauntlets,75,WAR / PLD / DRK,DEF: 24 HP +20 MP +20 CHR +5 Accuracy +4 Attack +6,none
Valor Gauntlets +1,75,PLD,"DEF: 23 HP +16 VIT +6 Enmity +4 ""Shield Bash"" +10",none
Warrior's Mufflers +1,75,WAR,DEF: 23 HP +20 VIT +6 Attack +14 Enmity +2,none
Wyrm Finger Gauntlets +1,75,DRG,DEF: 20 HP +16 MP +16 AGI +4 Accuracy +7 Wyvern: Magic damage taken -5%,none
